SMILES,Odor,Stimulus,CID
C/C/1=C\CCC(=C)/C=C/C(CC1)C(C)C,hay; herbal; mint; tea; tobacco; woody,6436582,6436582
CCCCCC(=O)OC/C=C\CCC,apple; fruity; green; pear,6436647,6436647
CCCCC/C=C\C(=O)OCCCC,fruity; green; oily; pear,6436679,6436679
CC1=CCCC(C1/C=C\C(C)C=O)(C)C,orris; woody,6436703,6436703
CCCCCC/C=C\C=C/CO,fatty,6436850,6436850
CC(=CCC/C(=C/COCC=O)/C)C,aldehydic; floral; fresh; rose,6436989,6436989
CC/C=C/CCOC(=O)/C=C/C,apple; fruity; green; tropical,6436990,6436990
CC/C=C/CC1CCCC1=O,balsamic; coconut; creamy; dairy; floral; fruity,6437002,6437002
CC/C=C/CCOC(=O)OC,green; violet,6437112,6437112
CC/C=C/CC/C=C/C(OCC)OCC,cucumber; fresh; green; melon; violet,6437114,6437114
CCC/C=C/CCOC(=O)C(C)C,apple; fruity; green,6437137,6437137
CC(=CCC/C(=C/COC(=O)C1=CC=CC=C1N)/C)C,floral; fruity,6437163,6437163
CC1=CCC(C1(C)C)/C=C\C(C)C(C)O,musk,6437266,6437266
C/C=C(\C)/C(=O)OC1CC(CCC1C(C)C)C,floral; fruity; herbal; sweet,6437267,6437267
CCC(C)COC(=O)/C=C/C1=CC=CC=C1,balsamic; berry; cocoa; floral; fruity; sweet,6437294,6437294
CCCCCCOC(=O)/C=C/C1=CC=CC=C1,balsamic; fruity; herbal; warm,6437300,6437300
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OCC)O,fatty; oily,6437405,6437405
CC(=CCC/C(=C/CC1CCCC1=O)/C)C,apricot; fresh; fruity; peach,6437428,6437428
CC1CC(OC(O1)/C=C(\C)/CCC=C(C)C)(C)C,citrus; herbal; lemon; oily,6437441,6437441
CC1=CCCC(C1/C=C(\C)/C(C)OC(=O)C)(C)C,aromatic; berry; fruity; woody,6437467,6437467
CCC/C=C/COC(=O)C1=CC=CC=C1O,aromatic; fresh,6437473,6437473
CC(=CCC/C(=C/C1OCC(O1)CO)/C)C,lemon,6437578,6437578
C/C=C/C=C/1\C(=CC(=O)CC1(C)C)C,dry; fruity; hay; tobacco; woody,6437599,6437599
CCC(C)C(=O)OC/C=C(\C)/CCC=C(C)C,apple; fruity; peach; rose; sweet,6437648,6437648
CCCCCOC1=C(C=C(C=C1)/C=C/C)OC,balsamic; floral; spicy; tea,6437735,6437735
CCCC/C=C/CCCCC(=O)OCCC(C)C,brandy; herbal; winey,6437805,6437805
C/C=C/C(=O)C1CCC(C=C1C)(C)C,apple; floral; fruity; rose,6438067,6438067
CC/C=C/CC1CCCC(=O)O1,coconut; creamy; fatty; fruity; jasmine; milky; peach,6438070,6438070
CCCCC/C=C\C=C\C(=O)OCCC,pear; tropical; waxy,6438200,6438200
CCCCC/C=C\C=C\C(=O)OCCCC,fatty; fruity; green; pear,6438203,6438203
C/C=C/CCC1CCCC(=O)O1,apricot; floral; fruity; oily; peach,6438319,6438319
CCCCCCCCC/C=C/COC(=O)C,citrus; fatty; fresh; fruity,6441593,6441593
CC/C=C\C/C=C/C=C/C=O,fatty; fishy,6442642,6442642
CC/C=C(/C=O)\C1=CC=CC=C1,cocoa; floral; honey,6450204,6450204
CCCCCC(=O)OC/C=C/CC,banana; fruity; green; tropical; waxy,6450462,6450462
CC1CCC2(O1)C(=C)C=CCC2(C)C,earthy; floral; fruity; green; winey; woody,6450832,6450832
CCC(C)(CCC=C(C)C)OC(=O)C,citrus; floral; fruity; sweet,6452201,6452201
CCCCCCC1COC(=O)CO1,buttery; creamy; fatty; nutty; sweet,6455146,6455146
CCOC(C)OCC1=CC=CC=C1,fruity; green; sweet,6455283,6455283
CCCCCCCC/C=C/C=C/C=O,fatty,6504553,6504553
CC(=CCC/C(=C/C(=O)C)/C)C,citrus; fresh; fruity; grapefruit; lemon; rose,6536892,6536892
CCCC(=O)OC/C=C/C=C/C,buttery; cheesy; dairy,6537958,6537958
CC(CC/C=C(\C)/CCC=C(C)C)C=O,aldehydic; floral; fresh,6538156,6538156
CCCC/C(=C/C)/C=O,fatty; hazelnut; roasted; sweet,6540477,6540477
CC/C=C\CCCC(=O)OC,coconut; dairy; fruity; green; tropical; vegetable,6914062,6914062
CCC[C@@H]1CCO[C@H](S1)C,fruity; green; sulfurous,6931726,6931726
C[C@H](COC(=O)C(C)C)C1=CC=CC=C1,balsamic; fruity; sweet,6951519,6951519
CCCCC[C@H](C=C)O,fruity; mushroom,6992244,6992244
CCCC[C@@H](C)CCC(=O)O,cheesy; fatty; meaty; musty,6997333,6997333
CCCCC[C@@H](C)CCC(=O)O,dairy; fatty; milky,6997340,6997340
CCCC[C@@H](CC)CCC(=O)O,cheesy; dairy,6997350,6997350
C[C@H]1C(=N[C@H](O1)C)C,cocoa; green; musty; nutty; vegetable; woody,6999038,6999038
CCCC[C@@H](C)C(=O)O,cheesy; fatty; fruity; sour,6999858,6999858
CCCCC[C@@H](C)C(=O)O,cheesy; fatty; oily; sour,6999928,6999928
CCCC(=O)OC[C@@H](C)C1=CC=CC=C1,floral; fruity; spicy; sweet; woody,7017232,7017232
C[C@@H](CC=C)C(=O)O,cheesy; strawberry,7019646,7019646
C[C@@H]1CC(CC(=O)C1=O)(C)C,caramellic; musty; sweet; tea,7022165,7022165
C[C@@H]1CCC2=C1N=CCN2,earthy; hazelnut; nutty; potato; roasted,7365222,7365222
CC[C@@H](C)SS[C@@H](C)CC,alliaceous; green; meaty; savory; sulfurous; vegetable,7458634,7458634
CCCCCCC(=O)OC(C)CCC,apple; banana; fruity; green; oily; pear; winey,9815597,9815597
C=CCSSSSSSCC=C,alliaceous; garlic; onion; roasted; savory; sulfurous,9882013,9882013
C=CCSSSSSCC=C,alliaceous; garlic; onion; roasted; savory; sulfurous,10131025,10131025
CC1CCC(C(C1)OC(=O)CCC(=O)O)C(C)C,odorless,10199004,10199004
CCCCCCC(O)S,fruity; tropical; vegetable,10441848,10441848
CCCC(=S)OCC,cheesy; cocoa; fruity,10582821,10582821
CCCCC1(CCC(=O)O1)CCCC,buttery; coconut,10608036,10608036
C1COC(=O)C1CC=O,burnt; caramellic,10796756,10796756
CCCCNC1=CC=CC=C1C(=O)OC,grape,10867491,10867491
CCOC(CS)OCC,meaty,10942622,10942622
CCCCCCC1=CCC(=O)O1,dairy; fatty; fruity,11008317,11008317
CC(=C)[C@@H]1C[C@H]2[C@](O2)(C(=O)C1)C,ethereal,11030188,11030188
CCC(=O)N1CCC=C1,bread; nutty; popcorn; roasted,11094611,11094611
C[C@@H]1CC[C@@H]2[C@]13CCC(=C)[C@H](C3)C2(C)C,fatty; sweet; woody,11106485,11106485
CC(C)CCCCCCCCCCCCCC=O,fatty,11107909,11107909
CCCCC(C(=O)OC)OC(=O)C,apple; fruity; pineapple,11137872,11137872
CCC(C)(CC(=O)C)S,black currant; catty; floral; fruity; meaty; sulfurous,11263567,11263567
CCCCC/C=C\CCCC(=O)O,dairy; fatty; green; waxy,11286864,11286864
CCC(=O)CC(C)(C)S,citrus; fruity; grape; tropical,11332546,11332546
CC(C)(C)C(=O)OCC=C,fruity; green; herbal; tropical,11344071,11344071
C=CC1=C(CCCC1)C=O,fruity; green,11378520,11378520
CCCCCCCC(=S)OC,cabbage; cheesy,11423867,11423867
CC(=O)OCCCCCCCS,citrus; fruity; peach; tea,11629741,11629741
CCCCCCCCCC(=S)OC,cabbage,11788920,11788920
CCCCCCCCCCCCC(C)C=O,beefy; fatty; meaty,11790917,11790917
CC(C)C(=O)OC(C)(C)C1=CC=CC=C1,apricot; fruity; peach; plum; sweet,11830590,11830590
C/C(=C\C=O)/CCC1CC1(C)C,lemon,11962784,11962784
CC1[C@H]2C[C@@]2(C[C@H]1O)C(C)C,camphoreous; mint,11967982,11967982
CC/C=C/CCC1CCCC(=O)O1,buttery; floral; jasmine; peach,11969488,11969488
CC(CCC=C(C)C)CC1OCCO1,floral; green; herbal; sweet,11970548,11970548
CC1COC(O1)(C)C(C)O,buttery; fatty; fruity,11971259,11971259
CCCC[C@@H](CCOC)S,black currant; fruity; green; tropical,12009861,12009861
CCCCCC(C=O)SC,citrus; green; roasted; savory; sulfurous; tropical,12244492,12244492
CC(C)C(C=O)C1=CC=CC=C1,fruity; green,12255414,12255414
CCCCCC(=O)OC(C)CC,fruity,12284668,12284668
CCCCSSSCCCC,garlic; onion,12481804,12481804
CCCCCOC(C)OC,alcoholic; cognac; ethereal; green; vegetable,12613663,12613663
CCCCOC(C)OC,alcoholic; cognac; ethereal; green; vegetable,12651581,12651581
CC1=CC(=O)CO1,bread; buttery; caramellic; nutty; roasted; sweet,12711594,12711594
CCCOC(CC(C)C)OCCC,cocoa; ethereal; fermented; fruity; green; malty,12731072,12731072
CCCCCCCCCC(=O)OC1CC(CCC1C(C)C)C,floral; herbal; mint,12738086,12738086
CCCCCCCCCCC1=CC=CO1,fatty; spicy,12762300,12762300
CCCCCCCCCCC(C(=O)C)C(=O)OCC,floral; fruity; waxy,12809178,12809178
CSCC1=CC=CS1,alliaceous; mushroom; onion; savory; sulfurous,12872111,12872111
CCOC(C1=CC=CC=C1)OC,almond; green,12936743,12936743
CC1=C(OC=C1)CS,coffee; roasted; sulfurous,12943526,12943526
C/C=C/C(=O)[C@@H]1[C@H](C=CCC1(C)C)C,black currant; fruity; rose,12978217,12978217
CC1=C(C=CO1)SC(C)C(=O)C,sweet,12980878,12980878
CCNC1=CC=CC=C1C(=O)OC,citrus; grape,13097902,13097902
CCC(COC(=O)C)C(=O)OCC,apple; fruity; pineapple; tropical,13140453,13140453
CCCCCCCCC(C(=O)OCC)O,fruity,13179210,13179210
CCC(C(=O)OCC)S,black currant; fruity; grape; green; sweet; tropical,13182665,13182665
CCC(=O)C(C1=CC=CC=C1)O,caramellic; creamy; floral; sweet,13183557,13183557
CCCCCC1C(=C(C(=O)O1)C)C,green; tea,13192443,13192443
CCOC(=O)CC(C)(OCC)OCC,apple; fresh; fruity,13227122,13227122
CCC/C=C/CC(=O)C,dairy; earthy; fatty; fruity; green; herbal; spicy,13244981,13244981
CCOC(=O)C1=CC=CC=C1CO,animal; floral,13250020,13250020
CC1=CC=C(C=C1)C2C(O2)C(=O)OC,berry; fruity; sweet,13327048,13327048
CC(CS)C(C)O,meaty; onion; savory; sulfurous,13353282,13353282
CCCCOC(CC(C)C)OCCCC,cocoa; fermented; fruity; green; herbal; malty,13406641,13406641
CC(=O)C1=CNCCS1,nutty; popcorn; roasted,13447131,13447131
CCC(C(=O)OC)OC(=O)C,apple; fruity; pineapple; tropical,13468584,13468584
CCCCCCC(=O)C(=O)CC,caramellic; fruity; green; hay; tea,13501357,13501357
CCCCC(=O)CCO,cheesy; green; pungent; roasted,13614902,13614902
CCCCCC1C(O1)C=O,aldehydic; citrus; fatty,13694693,13694693
CC(C)C(=S)OC,fruity; sulfurous,13716562,13716562
CCCC/C=C\CC=O,fresh; fruity; green,13774146,13774146
CCCC/C=C\CCCC=O,citrus; fatty; fresh; fruity; green; melon,13940628,13940628
CC[C@@H](C)CCCCCCCCC=O,citrus; fatty; waxy,13965455,13965455
CCC(C)C(=S)OC,cheesy; fruity; ripe; sulfurous; tropical; vegetable,14116469,14116469
CCCCOC(=O)C(C)S,brothy; fruity; meaty; sulfurous; tropical; vegetable,14181799,14181799
CCC(C(=O)OC)S,black currant; fruity; green; sweet; tropical,14181805,14181805
CCC(=O)C(C)(C(=O)OCC)O,buttery; milky; sour; sweet,14249069,14249069
CCCC(=O)C(C)(C(=O)OCC)O,buttery; fruity; sour; sweet,14249070,14249070
CCC(C)CCCCC=O,citrus; fatty; green; orange; sweet,14297102,14297102
C/C(=C\CCC(=C)C=C)/C=O,fresh; fruity; green,14400165,14400165
CC(CCC=C(C)C)CC(C)(C)O,citrus; floral; grapefruit,14614417,14614417
CC(C)CC1N=CCS1,green,14701079,14701079
CCCCCCOC(=O)CCC(=O)C,caramellic; fruity; warm; winey,14745448,14745448
CC(=O)C(=O)OCC=C,burnt; caramellic; ethereal; fruity; rum; sweet,14790534,14790534
CCCCCCCCCCC(C(=O)OC)OC(=O)C,buttery; fatty; peach,14952082,14952082
CC(C)(C1=CC=CC=C1)OC=O,floral; fruity,15141631,15141631
CC(=O)OCCCCS,alliaceous; cheesy; fruity; hazelnut; pungent,15210716,15210716
COC(=O)CCSCC1=CC=CO1,coffee; earthy; fruity; meaty; nutty; roasted; sulfurous,15225386,15225386
CCOC(=O)C(C)CS,fruity; sulfurous; tropical,15289599,15289599
CCOC(=O)SCC1=CC=CO1,sulfurous,15540144,15540144
C1=CC=C(C=C1)CCC(=O)C2=CC=CN2,caramellic; vanilla,15662052,15662052
CC(C)CCSSSCCC(C)C,garlic; onion,15667721,15667721
CCCSSCC1=CC=CO1,meaty; roasted; savory,15743318,15743318
CSC/C(=C/C1=CC=CC=C1)/C=O,cabbage; green; onion; vegetable,16204499,16204499
CC(C)CC(=O)OCCC(C)CCCC(=C)C,floral; fruity; rose,16204529,16204529
C1CCC(CC1)CC2=NC=CN=C2,cocoa; earthy; green; musty; nutty,16204532,16204532
C/C=C/C(=O)OC(C)(C)CC1=CC=CC=C1,fruity; herbal; spicy; warm,16205756,16205756
CCCC(=O)OC1=C(OC=CC1=O)CC,berry; caramellic; fruity,16205802,16205802
CCCCCCCCCCCCCCCCCC(=O)OC1CC(CCC1C(C)C)C,odorless; waxy,16205867,16205867
CCCC(=O)OC1CC(CC=C1C)C(=C)C,fruity; herbal; mint,16205868,16205868
CC1(CSSSS1)C,garlic; onion; sulfurous,16664423,16664423
CCCC(=O)CSC,fruity; sulfurous; sweet; vegetable,17822157,17822157
CC1C2=C(C=CC=C2OC1=O)C,coconut; coumarinic; hay; sweet,17867063,17867063
CCCOS(=S)C,fresh; garlic,17977981,17977981
CC(=O)OC(C1=CC=CC=C1)O,floral; green; phenolic,18363691,18363691
CC1OCCC(S1)(C)C,green; herbal; sulfurous; tropical,18539813,18539813
CC1(CCOCS1)C,fruity; herbal; meaty; spicy; sulfurous; tropical,18539818,18539818
CC(C)CCC(=O)OCC=C,apple; fatty; fruity; pineapple,18696447,18696447
CCC(C)COC(=O)CC(C(=O)OCC(C)CC)O,fatty; fermented; fruity; oily; winey,18718393,18718393
CCC(C)C(=O)OCCCCO,fruity,18728909,18728909
CC(C)CCCCOC(=O)C(C)C,fruity; herbal; oily; winey,18757749,18757749
CCCC(=O)OCCCCO,fruity,19022215,19022215
CCCC(=O)OC1=CC=CO1,buttery; caramellic; strawberry,19425778,19425778
CCC(CS)C(=O)OCC,fruity; ripe; sweet; tropical,19737259,19737259
CCC(C)C(=O)S,cheesy; fruity; sulfurous,19820742,19820742
CCCC(=O)OC(C)CC1=CC=CC=C1,floral; spicy,19857768,19857768
CCCCC1C(O1)C=O,citrus; grassy; green,19876973,19876973
CCC(OCC(C)C)OCC(C)C,alcoholic; ethereal; fermented; green,19963983,19963983
CCC(OCC)OCC(C)C,cognac; ethereal; green,19964035,19964035
CCC(OC)OCC,brandy; cognac; ethereal,19964037,19964037
CCCCC(O)S,brothy; catty; citrus; grapefruit; green,19989124,19989124
CCC(C)CCCCCCC=O,citrus; cucumber; fresh; green; rose; sweet,20224800,20224800
CC1=C(C(CCC1)(C)C)C(=O)CC(C)SC,cocoa; sweet; tea,20332432,20332432
CC1CC(C(O1)C)S,meaty; roasted; sulfurous,20442793,20442793
CCC(C)C(=O)OCC1=CC=CO1,fruity,20560364,20560364
CCCCCCC=CC=C,gasoline; green; herbal; oily,20981461,20981461
CCC1=CN=C(C=N1)C(=O)C,nutty; popcorn,21186827,21186827
CCCCCCCCCCCC(=O)OCCC(C)CCC=C(C)C,floral; odorless; waxy,21263168,21263168
CC1=NC(=CS1)CC(C)C,fruity; green; nutty; tropical,21304742,21304742
CCCCSSS,horseradish; onion; radish,21545434,21545434
CC(C1=CC=CO1)SC,coffee; onion,21546135,21546135
CCC(C)C(=S)OCC,cheesy; earthy; fruity; ripe; sulfurous; tropical; vegetable,21660211,21660211
CC(C)CC1SC(SS1)CC(C)C,nutty; roasted,21773712,21773712
CC(=C(C)C1CCCCO1)C,camphoreous; fresh; herbal,21856063,21856063
C=CCCCC1CCCC(=O)O1,buttery; creamy; sweet,21885377,21885377
CCCCC1(CCCCC1)OC(=O)C,floral; fruity; woody,21932488,21932488
CC1=CC=CC=C1SSC,meaty; roasted; sulfurous,21940939,21940939
CC(=CCC/C(=C/C(C)(C)O)/C)C,earthy; herbal; melon; pine,21972054,21972054
CC(C)C/C=C(/CSC)\C=O,herbal; meaty; onion; spicy,21999737,21999737
CCCCC(OCCCC)OCCCC,alcoholic; fermented; green; nutty,22011445,22011445
CCCCCC(OCCCCC)OCCCCC,apple; cognac; green; oily,22011447,22011447
C=CCOC(=O)CC1CCCCC1,fruity; sweet,22034852,22034852
CCCCCCOC(=O)/C=C/C=C/C,fruity; green; tropical; waxy,22034999,22034999
CCCCCC1=NC=CS1,cocoa; earthy; fatty; green; nutty; vegetable,22150015,22150015
CCCC(=O)OCCCCC(C)C,fruity; herbal; oily; winey,22169177,22169177
CCC(C(=O)OC1CC(CCC1C(C)C)C)O,fresh,22182802,22182802
CC(C)CCCCOC(=O)C,fruity; green,22182954,22182954
CCCOC(=O)C(C)S,fruity; meaty; strawberry; tropical,22251515,22251515
CCCCCCOC(=O)C(CC)S,fruity; grapefruit; green; herbal; tropical,22321042,22321042
CCCOS(=O)(=S)CCC,fresh; onion,22472261,22472261
CC(=O)CC1=CC=CN1,burnt; earthy; fruity; meaty; roasted,22507249,22507249
CCCCCC(CC)OC=O,floral; fruity; green; pine; waxy,22757845,22757845
CCC1(COC(=O)O1)C,ethereal; milky,22928293,22928293
CC(=O)CSSC,green; onion; sweet,22952976,22952976
CC(C)CCOC(=O)C(C)C1=CC=CC=C1,balsamic; fruity; sweet,22973762,22973762
CC(C)C=NCC1=CC=CO1,aldehydic; chocolate; floral; green,23037164,23037164
CC(C)C1CCC(CC1=O)(C)S,citrus,23341028,23341028
CCCCC1=C(N=C(S1)C)C,green; nutty; roasted; vegetable,23383487,23383487
CC1CC(C2=NC=CN=C12)C,burnt; earthy; nutty; roasted,23572848,23572848
CCCC(=O)CCCC(=O)OCC,fruity,24727453,24727453
CC1=C(C=CO1)SSSSC2=C(OC=C2)C,beefy; meaty,24832089,24832089
C/C=C/C(=O)OC/C=C(/C)\CCC=C(C)C,fresh; fruity; rose,36689269,36689269
CC(=O)OCCCCCCSC(=O)C,fruity; sulfurous; tropical,42635449,42635449
C/C=C/C=C/C(=O)OCCC(C)C,fruity; green; tropical; waxy; winey,44443281,44443281
CC/C=C\C/C=C/CCO,apple; banana; cucumber; fatty; green; vegetable,44630408,44630408
CC1=CC=C(O1)CSSC,alliaceous; coffee; pungent; roasted; sulfurous,45108274,45108274
CC(=O)CCC1=NC=CS1,burnt; nutty; roasted,45121670,45121670
CCCC1OCCC(S1)C,garlic; onion; sweet,46195362,46195362
CCCCCC(=O)OCCCSC,fruity; onion; pineapple; savory; sulfurous; tropical,46779102,46779102
CSCCCOC(=O)CS,alliaceous; brothy; meaty; nutty; onion; radish; savory; sweet,46779104,46779104
CC(C)CC1NC(SC(S1)CC(C)C)CC(C)C,meaty; potato; roasted; savory,46941523,46941523
CNC1=CC=CC=C1C(=O)OCCC2=CC=CC=C2,citrus; grapefruit; orange,51979789,51979789
CCCCCCCCCC=CC(=O)OCC,fatty; green; melon; pear,53401860,53401860
CCCCC(OCC(C)C)OCC(C)C,alcoholic; fermented; green,53421444,53421444
CCC(OCC)OCCC(C)C,alcoholic; ethereal; fermented; green,53422435,53422435
CCCCCOC(CCC)OCC,alcoholic; cognac; ethereal; fermented; green,53422437,53422437
CCCOC(C(C)C)OCC,alcoholic; cocoa; ethereal; fermented; green; malty,53422438,53422438
CCCCCCOC(C)OCCC(C)C,alcoholic; ethereal; fruity; green,53422473,53422473
CC1=NC=C(N=C1C)C(=O)C,aromatic; green; nutty; roasted,53423848,53423848
CCC1=CN=CC(=N1)C(=O)C,hazelnut; nutty; popcorn,53423849,53423849
CCCCCCCC=C(CCCCCC)C=O,metallic; orange,53424309,53424309
CC=CC(=O)OCC1=CC=CO1,earthy; mushroom,53424389,53424389
CCCSSSCC,alliaceous; garlic; onion; pungent; roasted; sulfurous,53425122,53425122
CC(C)CC(=O)OCCC(C)(C)S,fruity; grape; sulfurous; tropical,53425775,53425775
CCC(C)COC(C)OCC,alcoholic; cognac; ethereal; green; nutty; pungent,53427914,53427914
CCC(C)COC(C)OCCC(C)C,alcoholic; cognac; ethereal; green; nutty,53427962,53427962
CCCCOC(C)OCCC(C)C,alcoholic; cognac; ethereal; green; vegetable,53428090,53428090
CCOC(C(C)C)OCCC(C)C,alcoholic; cocoa; ethereal; fermented; green; malty,53428112,53428112
CCCCCOC(C)OCCC(C)C,alcoholic; cognac; ethereal; green; vegetable,53428150,53428150
CCCOC(C)OCCC(C)C,alcoholic; cognac; ethereal; green,53428151,53428151
CCC(C)CCCCCCCCCCCCC=O,fatty,53428368,53428368
CCCCCCOC(=O)C=CCCCCC,fatty,53436656,53436656
CC(=C)C=CSC,garlic,53436964,53436964
CCCC=CO,green; sharp,53438915,53438915
CCCCCC=C(C)O,earthy; floral; fruity; green; herbal,53445325,53445325
CC(C)C(=O)SCSC,cheesy; fruity; green; roasted; sulfurous; tropical; vegetable,53471898,53471898
CCCCC=COC(=O)C1=CC=CC=C1,balsamic; green; herbal; woody,53649670,53649670
CCCCC=COC(=O)C=CCCC,apple; fruity; green; melon; pear; pineapple; tropical,53680649,53680649
CCCC=CCCCCC=O,green; herbal,53683233,53683233
C1CCCOC(=O)C=CCC1,coconut; coumarinic; fruity; tobacco,53689298,53689298
CCCC=CC=CC=CC=O,citrus; fatty; fishy; oily,53763665,53763665
C1=CSC(=C1)C(=O)CCO,burnt; caramellic; meaty; roasted,53830717,53830717
CCCCCC(=S)OC,cheesy; fruity; green; pineapple; sulfurous; tropical,53859205,53859205
CCCC=CC=CC=CC=C,earthy; fruity; green; leafy; woody,53930276,53930276
C1=CC=C(C=C1)C=C(C=O)C2=CC=CO2,floral; honey; spicy; sweet; warm,53953985,53953985
CCCCCCCCCCC(=O)OCCC(C)C,brandy; oily; rose,53959463,53959463
CCCCCCC=COC(=O)CC,apple; banana; fruity; green; pineapple; waxy,54034681,54034681
CCCCCCCCC=CC=CC=CC=O,fatty,54134573,54134573
CCCCC=COC(=O)CCC,fruity; green; pineapple; tropical,54142174,54142174
CCC=CC(=O)OC(C)C,ethereal; fruity; green,54155447,54155447
CCCCCCCC=CC=CC=CC=O,fatty,54238690,54238690
CCC=C(C)OC=O,ethereal; fruity; green; winey,54239805,54239805
CCCCCCCCCC=CC=CC=CC=O,fatty; oily,54343029,54343029
CC1=CC(C(CC1)C(C)C)S,fresh; fruity; grapefruit; tropical,54383830,54383830
CCC1(CSSS1)CC,garlic; sulfurous,54395009,54395009
CCCCC=COC(=O)C(C)C,apple; fresh; fruity; green; pineapple,54449870,54449870
CCCCCCCC=CC=CC=CC=CC=O,fatty; oily,54506697,54506697
CCCCCCCCCC=CC(=O)OC,fatty; fruity; green; melon; pear,54531251,54531251
C([C@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,odorless,54675810,54675810
C(C(C1C(=C(C(=O)O1)O)O)O)O,odorless,54676860,54676860
CCCCCCCC1C(O1)C=O,citrus,55253565,55253565
CCCCCC1=NC(=CS1)C,fermented; vegetable,55295883,55295883
COC1=CC=CC=C1CC2CC2,anisic,56618482,56618482
CCC1C(=NC(S1)CC(C)C)C,chocolate; nutty; roasted; vegetable,56843050,56843050
CCC1=C(SC(=N1)C)CC,earthy; green; nutty; roasted; vegetable,57250522,57250522
CC(C)CCOC(C(C)C)OCCC(C)C,alcoholic; cocoa; ethereal; fermented; green; malty,57347853,57347853
CC(C)CCOC(CC(C)C)OCCC(C)C,alcoholic; cocoa; fermented; green; malty,57347944,57347944
CC(=CC(=O)C=C1COC1=O)C,camphoreous; mint; sweet; tea; tobacco,57349573,57349573
CCCCCCCCCC(=O)OCCC(C)CCC=C(C)C,floral; odorless; rose; waxy,57353225,57353225
CCCCCCOC(CCCCC)OCCC(C)C,apple; cognac; green; oily; sweet,57355543,57355543
CCCCC=CC1C(CC(=O)O1)C,green; milky; nutty,57357659,57357659
CCCCCC(=S)OCC=C,fruity; pineapple; tropical,57370186,57370186
CCCCCC(C)OC(=O)CC(C)C,fruity; green; herbal; oily; winey,57371062,57371062
CCCCCCCOC(=O)CCC(C)C,fruity; herbal; oily; winey,57458171,57458171
CCOC(=O)CCCCSC,fruity; green; sulfurous; tropical,57509241,57509241
CCCCCCCCCCOC(=O)CCC(C)C,fruity; oily,58105461,58105461
CCC1N=C(CS1)C,creamy; dairy; meaty; peach; roasted; tomato; tropical,58165301,58165301
CCOC(=O)C(C)CSC,alliaceous; fruity; green; tropical,59744161,59744161
CCCCCCCCOC(=O)CCC(C)C,cognac; fruity; green; oily,59912546,59912546
CCCCCCC(=O)CSC,cheesy; citrus; meaty; tomato; vegetable,62692338,62692338
CCCCCC(=O)CSCCC,black currant; floral; grapefruit; jasmine; sweet,65130002,65130002
CCCCCCCC1(CC1)C(=O)O,balsamic; green; herbal; waxy; woody,66026407,66026407
CC(=C)C(=O)C(C)(C)C1=CC=CC=C1,floral; fruity,66930827,66930827
CC1C(C=C2C1(C=CCC2(C)C)C)O,fruity,66963592,66963592
CCCCCCCCCCCCCCCC(=O)OC1CC(CCC1C(C)C)C,odorless; waxy,67120007,67120007
CCCCCCCCCCCCCC(=O)OCC=CC1=CC=CC=C1,balsamic; odorless; waxy,67253117,67253117
CCCCCCCC(=O)OC1CC(CCC1C(C)C)C,floral; herbal; mint,67253664,67253664
CC(=O)OC(C=CC1=CC=CC=C1)OC,balsamic; floral; fruity; spicy,67531795,67531795
CC(C)C1(CCCCC1)OC(=O)C,camphoreous; fruity; mint; sweet; woody,67890804,67890804
CC1=C(OC(=N1)C)CC(C)C,burnt; earthy; green; roasted; vegetable,68031543,68031543
C1CCCCC=CC(=O)OCCCC1,fruity; mint; sweet,68411792,68411792
CC(C)CCOC(=O)CCCC1=CC=CO1,buttery; fruity; sweet,68968644,68968644
CC(OC)OC(C)OCC1=CC=CC=C1,almond; fruity; green; sweet,68968648,68968648
CCCCCC(OCC(C)C)OCC(C)C,apple; cognac; green; oily,70418333,70418333
CCCCCC=CO,fatty; fruity,71349956,71349956
CCCCC=CC(=O)C(C)C,fresh; fruity; herbal; ketonic,71355598,71355598
CCCC(CC=O)SC(=O)C,citrus; grapefruit; sweet,71356951,71356951
CCCCCCCCCCCC(=O)OC(C)CCC,fatty; oily; waxy; winey,71364274,71364274
CCCCC=CC=CO,green; leafy; mushroom,71366249,71366249
CCCCCCCC=CC=CO,green; herbal; mushroom,71397942,71397942
CCOC(C)C1=NC=CN=C1,earthy; nutty; potato; roasted; woody,71406239,71406239
CCCCCCC=CCC(=O)OCC,fruity; green; pear; waxy,71407321,71407321
CCCCCC(CCCC(=O)OCC)OC=O,dairy,71468629,71468629
CCCCC/C=C\CCOC(=O)C,citrus; fatty; fresh; fruity; green; melon; waxy,71586960,71586960
CCCCCCCCCC(=O)OCC1=CC=CO1,caramellic; creamy; fatty; waxy,71587144,71587144
CC(C)/C=C(/CSC)\C=O,herbal; pungent; spicy,71587152,71587152
CC/C=C\C/C=C\CCOC(=O)C,fresh; fruity; green; melon,71587306,71587306
CC(C(=O)OCC1CCCO1)S,savory; sulfurous; tropical,71587372,71587372
CCC(C)/C=C(/CSC)\C=O,herbal; meaty; onion; spicy,71587376,71587376
C[C@H]1N2CCC[C@H]2S[C@H](S1)C,meaty; roasted,71587434,71587434
