SMILES,Odor,Stimulus,CID
CC(C)=CCC/C(C)=C/COC(=O)C(C)C,fruity; rose; sweet,6086514,6086514
C=C/C(C)=C/CCC(C)(C)OC(C)=O,fresh; fruity; green; pineapple,6112709,6112709
C/C=C/c1ccc(OC(=O)Cc2ccccc2)c(OC)c1,honey; sweet; vanilla,6114390,6114390
C/C=C/C(OCC)OCC,ethereal; fruity; herbal; pungent; sharp,6278424,6278424
C(=C/C1OCCO1)\c1ccccc1,cinnamon; spicy; sweet,6284401,6284401
CC/C=C/CCOC=O,apple; fruity; green; sharp,6306732,6306732
CCOC(=O)C/C(=C/C(=O)O)C(=O)O,caramellic; fruity; rum; sweet; winey,6328581,6328581
CCCCCC/C=C/COC(C)=O,citrus; fruity; green; melon; waxy,6365451,6365451
CCCCCCCC(=O)OC/C=C(\C)CCC=C(C)C,fruity; herbal; rose,6365696,6365696
CC/C=C/CCCCCOC(C)=O,fatty; green; melon; pear; waxy,6365752,6365752
C/C=C/CC/C=C/C=O,fatty; green; vegetable,6365761,6365761
CC/C=C/C/C=C/C=C/C(=O)OCC,green; pear,6365780,6365780
CC/C=C/CCOC(=O)CC(C)=O,apple; earthy; green; sweet,6365957,6365957
C/C=C/C(C)C(=O)OCCCCCC,berry; fruity; grape; green; melon; pear,6366072,6366072
CC/C=C/CCOC(=O)CCCCCCCCC,fatty; fruity; green; waxy,6366077,6366077
CC/C=C/CCOC(=O)CCC(C)=O,apple; caramellic; earthy; fruity; green,6366078,6366078
CCC/C=C/COC(=O)C(C)O,fresh; green; leafy; tropical; waxy,6366079,6366079
CCCC/C=C/CCOC(=O)CC,melon; pear,6366446,6366446
CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC,fatty; oily,6371716,6371716
C/C=C(\C)C(=O)OCCC(C)CCC=C(C)C,leafy; rose,6386037,6386037
CCCCC/C=C\C/C=C\C=C\C=O,fishy; fresh; metallic,6421281,6421281
CCCCC/C=C/C=C/C(C)=O,fatty,6427130,6427130
CCCCC(=O)OCc1ccc(OC)cc1,apricot; fruity; sweet,6428088,6428088
C=C(C)[C@@H]1CCC(=C)[C@@H](O)C1,citrus; herbal; mint,6428442,6428442
CCC(S)S,onion; sulfurous,6428546,6428546
CCC/C=C\C=O,fresh; fruity; grassy; green,6428782,6428782
Cc1nc2c(nc1C)CCC2,burnt; earthy; nutty; roasted,6428802,6428802
CSCC/C=C(/C=O)CSC,cabbage; meaty; potato; sweet; vegetable,6428936,6428936
C/C=C/c1ccc(OC(=O)CC(C)C)c(OC)c1,aromatic; fruity; herbal; spicy; sweet; woody,6428969,6428969
CCC(=O)C1=NCCS1,bread; nutty; popcorn; roasted,6428990,6428990
CSSSCc1ccco1,coffee; pungent; roasted,6429059,6429059
CC1(C)C2CC=C(COC=O)C1C2,spicy; sweet,6429195,6429195
CC1OC=CC1=O,bread; buttery; caramellic; nutty; roasted; sweet,6429310,6429310
CC/C=C/C/C=C/CCOC(C)=O,fresh; fruity; green; melon; pear,6429325,6429325
C/C=C(/C=O)c1ccccc1,cocoa; floral; honey; musty,6429333,6429333
C=CCc1ccc(OCC)c(OC)c1,herbal; musty; spicy; sweet; tea; warm,6429690,6429690
CCOC(=O)C(C)(O)c1ccccc1,creamy; sweet; vanilla,6429709,6429709
CCc1ccsc1CC,meaty; onion; roasted,6429937,6429937
CCCCCCC/C=C/CCC=O,citrus; fishy,6430162,6430162
CCCCC/C=C/CCCCC=O,citrus; fatty; waxy,6430166,6430166
CCC/C=C/CCCCCCC=O,citrus; fatty; waxy,6430169,6430169
CCCCCCC/C=C\CCC=O,citrus; fishy,6430180,6430180
CCCCC/C=C\CCCCCCC=O,citrus; fatty; fresh; fruity; orange; sweet,6430188,6430188
C/C=C(/C)C(=O)OCCCCC,apple; chamomile; floral; fruity; jasmine; sweet; winey,6430804,6430804
C/C=C(\C)C(=O)OCCCCC,floral; fruity; herbal; sweet,6430805,6430805
CC(S)C(C)CO,green; meaty; onion,6430892,6430892
CCCCC/C=C\CC=O,cucumber; green,6431042,6431042
C/C=C/CCCCCCCC=O,citrus; orange; sweet; waxy,6431148,6431148
CCCC(O)CCCC(=O)OCC,fatty; pineapple,6432923,6432923
CC(C)=CC/C=C(\C)CCOC(=O)CC(C)C,apple; fruity; rose; tropical,6433150,6433150
CCCC/C=C1/OC(=O)C(C)=C1C,dairy,6433214,6433214
CC(C)=CCC/C(C)=C/C(O)C=O,floral; green; herbal; sweet,6433322,6433322
C/C=C(\C)CO,alcoholic; earthy; fruity; green; herbal; winey,6433417,6433417
CCCCCC(/C=C/c1ccccc1)OC(C)=O,balsamic; floral; fruity; spicy,6433507,6433507
CCC/C=C/CCC(=O)O,dairy; fatty; fruity; green; oily; waxy,6433715,6433715
CCC/C=C/C=C/CCCO,citrus; floral; orange; waxy,6433790,6433790
CCC/C=C\CC(=O)O,dairy; fruity; green; waxy,6434067,6434067
C=C[C@](C)(CC/C=C(/C)CCC=C(C)C)OC(C)=O,fresh; woody,6434513,6434513
CC/C=C\C/C=C\CCO,fresh,6434541,6434541
CC/C=C/CCOC(=O)CCCCCC,fatty; fruity; green; tropical; waxy,6434621,6434621
C=CC(C)(CC/C=C(\C)CC)OC(C)=O,floral; fresh; fruity; pear,6434672,6434672
C/C=C(/C)C(=O)OCC/C=C/CC,fruity; green; herbal; vegetable,6435033,6435033
COc1ccc(/C=C\C(=O)C(C)C)cc1,buttery; caramellic; fruity,6435821,6435821
O=C(/C=C\c1ccccc1)OCCCc1ccccc1,balsamic; fruity; rose; sweet,6435823,6435823
C/C=C\C(=O)OCC(C)C,apple; fruity; pineapple; rum,6435824,6435824
CCCOC(=O)/C=C\c1ccco1,apple; fruity; honey; pear; spicy; strawberry; sweet; tropical,6435825,6435825
CC/C(C=O)=C\c1ccco1,caramellic; coconut; leathery; nutty; spicy; vanilla,6435826,6435826
C/C(C=O)=C/c1ccco1,cinnamon; spicy,6435828,6435828
C=CCOC(=O)/C=C/C=C/C,fruity; melon; pineapple; sharp; sweet,6435833,6435833
CCCCC/C(=C/c1ccccc1)COC=O,balsamic; buttery; floral; green; herbal; sweet,6435834,6435834
CCCCC/C(=C/c1ccccc1)COC(=O)CC(C)C,floral; fruity; hay; herbal; spicy; tobacco,6435835,6435835
CC1=CCC(C(C)(C)OC(=O)/C=C/c2ccccc2)CC1,balsamic; fruity; spicy; sweet,6435837,6435837
CCCC/C=C(/C=O)CC,fatty; green; nutty,6435838,6435838
CCCCCCCOC(=O)/C=C/c1ccccc1,earthy; floral; green,6435839,6435839
CC/C=C/CC1=C(C)C(=O)CC1,herbal; jasmine; sweet,6435841,6435841
CCC/C=C/C(=O)OCCCCCC,fatty; fruity; green; sweet; waxy,6435861,6435861
C/C=C/C(C)C(=O)O,cheesy; fruity; hazelnut,6435866,6435866
CC(C)=CCC/C(C)=C\CS,berry; catty; fruity; grapefruit; green; mint; sulfurous,6435868,6435868
CC/C=C\CCCC=O,cucumber; fresh; green; melon,6435869,6435869
CC/C=C\CCOC(=O)C/C=C\CC,apple; fruity; green; leafy; melon; pear; tomato; violet,6435882,6435882
C/C=C/CCCCCCCC(=O)OC,cognac; fatty; green; musty,6435903,6435903
CC(C)/C=C(/C=O)c1ccccc1,floral,6435914,6435914
C/C=C(/C=O)CSC,potato,6435925,6435925
CC/C=C(\C)C(=O)OCC,berry; rum; sweet,6436311,6436311
CCCCC/C=C\C=C\C(=O)OC,pear,6436336,6436336
CCC/C=C/C(=O)OCCC,fresh; fruity; green,6436368,6436368
CC(C)=CCC/C(C)=C\COC(=O)Cc1ccccc1,floral; honey; rose; sweet,6436374,6436374
CC/C=C/CCC1(C)CCC(=O)O1,coconut; floral; jasmine,6436439,6436439
CCC/C=C/C(OC)OC,apple; fruity; green,6436486,6436486
CCC/C=C/C=C/CO,chicken; fatty; melon,6436488,6436488
CCCCCCC/C=C/C=C/CO,chicken; fatty,6436491,6436491
C/C=C(\C)COC(C)=O,banana; fruity; green,6436502,6436502
C=C1/C=C/C(C(C)C)CC/C(C)=C/CC1,hay; herbal; mint; tea; tobacco; woody,6436582,6436582
CCC/C=C\COC(=O)CCCCC,apple; fruity; green; pear,6436647,6436647
CCCCC/C=C\C(=O)OCCCC,fruity; green; oily; pear,6436679,6436679
CC1=CCCC(C)(C)C1/C=C\C(C)C=O,orris; woody,6436703,6436703
CCCCCC/C=C\C=C/CO,fatty,6436850,6436850
CC(C)=CCC/C(C)=C/COCC=O,aldehydic; floral; fresh; rose,6436989,6436989
C/C=C/C(=O)OCC/C=C/CC,apple; fruity; green; tropical,6436990,6436990
CC/C=C/CC1CCCC1=O,balsamic; coconut; creamy; dairy; floral; fruity,6437002,6437002
CC/C=C/CCOC(=O)OC,green; violet,6437112,6437112
CC/C=C/CC/C=C/C(OCC)OCC,cucumber; fresh; green; melon; violet,6437114,6437114
CCC/C=C/CCOC(=O)C(C)C,apple; fruity; green,6437137,6437137
CC(C)=CCC/C(C)=C/COC(=O)c1ccccc1N,floral; fruity,6437163,6437163
CC1=CCC(/C=C\C(C)C(C)O)C1(C)C,musk,6437266,6437266
C/C=C(\C)C(=O)OC1CC(C)CCC1C(C)C,floral; fruity; herbal; sweet,6437267,6437267
CCC(C)COC(=O)/C=C/c1ccccc1,balsamic; berry; cocoa; floral; fruity; sweet,6437294,6437294
CCCCCCOC(=O)/C=C/c1ccccc1,balsamic; fruity; herbal; warm,6437300,6437300
CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OCC,fatty; oily,6437405,6437405
CC(C)=CCC/C(C)=C/CC1CCCC1=O,apricot; fresh; fruity; peach,6437428,6437428
CC(C)=CCC/C(C)=C/C1OC(C)CC(C)(C)O1,citrus; herbal; lemon; oily,6437441,6437441
CC(=O)OC(C)/C(C)=C/C1C(C)=CCCC1(C)C,aromatic; berry; fruity; woody,6437467,6437467
CCC/C=C/COC(=O)c1ccccc1O,aromatic; fresh,6437473,6437473
CC(C)=CCC/C(C)=C/C1OCC(CO)O1,lemon,6437578,6437578
C/C=C/C=C1\C(C)=CC(=O)CC1(C)C,dry; fruity; hay; tobacco; woody,6437599,6437599
CCC(C)C(=O)OC/C=C(\C)CCC=C(C)C,apple; fruity; peach; rose; sweet,6437648,6437648
C/C=C/c1ccc(OCCCCC)c(OC)c1,balsamic; floral; spicy; tea,6437735,6437735
CCCC/C=C/CCCCC(=O)OCCC(C)C,brandy; herbal; winey,6437805,6437805
C/C=C/C(=O)C1CCC(C)(C)C=C1C,apple; floral; fruity; rose,6438067,6438067
CC/C=C/CC1CCCC(=O)O1,coconut; creamy; fatty; fruity; jasmine; milky; peach,6438070,6438070
CCCCC/C=C\C=C\C(=O)OCCC,pear; tropical; waxy,6438200,6438200
CCCCC/C=C\C=C\C(=O)OCCCC,fatty; fruity; green; pear,6438203,6438203
C/C=C/CCC1CCCC(=O)O1,apricot; floral; fruity; oily; peach,6438319,6438319
CCCCCCCCC/C=C/COC(C)=O,citrus; fatty; fresh; fruity,6441593,6441593
CC/C=C\C/C=C/C=C/C=O,fatty; fishy,6442642,6442642
CC/C=C(/C=O)c1ccccc1,cocoa; floral; honey,6450204,6450204
CC/C=C/COC(=O)CCCCC,banana; fruity; green; tropical; waxy,6450462,6450462
C=C1C=CCC(C)(C)C12CCC(C)O2,earthy; floral; fruity; green; winey; woody,6450832,6450832
CCC(C)(CCC=C(C)C)OC(C)=O,citrus; floral; fruity; sweet,6452201,6452201
CCCCCCC1COC(=O)CO1,buttery; creamy; fatty; nutty; sweet,6455146,6455146
CCOC(C)OCc1ccccc1,fruity; green; sweet,6455283,6455283
CCCCCCCC/C=C/C=C/C=O,fatty,6504553,6504553
CC(=O)/C=C(\C)CCC=C(C)C,citrus; fresh; fruity; grapefruit; lemon; rose,6536892,6536892
C/C=C/C=C/COC(=O)CCC,buttery; cheesy; dairy,6537958,6537958
CC(C)=CCC/C(C)=C/CCC(C)C=O,aldehydic; floral; fresh,6538156,6538156
C/C=C(\C=O)CCCC,fatty; hazelnut; roasted; sweet,6540477,6540477
CC/C=C\CCCC(=O)OC,coconut; dairy; fruity; green; tropical; vegetable,6914062,6914062
CCC[C@@H]1CCO[C@@H](C)S1,fruity; green; sulfurous,6931726,6931726
CC(C)C(=O)OC[C@@H](C)c1ccccc1,balsamic; fruity; sweet,6951519,6951519
C=C[C@H](O)CCCCC,fruity; mushroom,6992244,6992244
CCCC[C@@H](C)CCC(=O)O,cheesy; fatty; meaty; musty,6997333,6997333
CCCCC[C@@H](C)CCC(=O)O,dairy; fatty; milky,6997340,6997340
CCCC[C@@H](CC)CCC(=O)O,cheesy; dairy,6997350,6997350
CC1=N[C@@H](C)O[C@H]1C,cocoa; green; musty; nutty; vegetable; woody,6999038,6999038
CCCC[C@@H](C)C(=O)O,cheesy; fatty; fruity; sour,6999858,6999858
CCCCC[C@@H](C)C(=O)O,cheesy; fatty; oily; sour,6999928,6999928
CCCC(=O)OC[C@@H](C)c1ccccc1,floral; fruity; spicy; sweet; woody,7017232,7017232
C=CC[C@H](C)C(=O)O,cheesy; strawberry,7019646,7019646
C[C@@H]1CC(C)(C)CC(=O)C1=O,caramellic; musty; sweet; tea,7022165,7022165
C[C@@H]1CCC2=C1N=CCN2,earthy; hazelnut; nutty; potato; roasted,7365222,7365222
CC[C@@H](C)SS[C@@H](C)CC,alliaceous; green; meaty; savory; sulfurous; vegetable,7458634,7458634
CCCCCCC(=O)OC(C)CCC,apple; banana; fruity; green; oily; pear; winey,9815597,9815597
C=CCSSSSSSCC=C,alliaceous; garlic; onion; roasted; savory; sulfurous,9882013,9882013
C=CCSSSSSCC=C,alliaceous; garlic; onion; roasted; savory; sulfurous,10131025,10131025
CC1CCC(C(C)C)C(OC(=O)CCC(=O)O)C1,odorless,10199004,10199004
CCCCCCC(O)S,fruity; tropical; vegetable,10441848,10441848
CCCC(=S)OCC,cheesy; cocoa; fruity,10582821,10582821
CCCCC1(CCCC)CCC(=O)O1,buttery; coconut,10608036,10608036
O=CCC1CCOC1=O,burnt; caramellic,10796756,10796756
CCCCNc1ccccc1C(=O)OC,grape,10867491,10867491
CCOC(CS)OCC,meaty,10942622,10942622
CCCCCCC1=CCC(=O)O1,dairy; fatty; fruity,11008317,11008317
C=C(C)[C@H]1CC(=O)[C@@]2(C)O[C@H]2C1,ethereal,11030188,11030188
CCC(=O)N1C=CCC1,bread; nutty; popcorn; roasted,11094611,11094611
C=C1CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,fatty; sweet; woody,11106485,11106485
CC(C)CCCCCCCCCCCCCC=O,fatty,11107909,11107909
CCCCC(OC(C)=O)C(=O)OC,apple; fruity; pineapple,11137872,11137872
CCC(C)(S)CC(C)=O,black currant; catty; floral; fruity; meaty; sulfurous,11263567,11263567
CCCCC/C=C\CCCC(=O)O,dairy; fatty; green; waxy,11286864,11286864
CCC(=O)CC(C)(C)S,citrus; fruity; grape; tropical,11332546,11332546
C=CCOC(=O)C(C)(C)C,fruity; green; herbal; tropical,11344071,11344071
C=CC1=C(C=O)CCCC1,fruity; green,11378520,11378520
CCCCCCCC(=S)OC,cabbage; cheesy,11423867,11423867
CC(=O)OCCCCCCCS,citrus; fruity; peach; tea,11629741,11629741
CCCCCCCCCC(=S)OC,cabbage,11788920,11788920
CCCCCCCCCCCCC(C)C=O,beefy; fatty; meaty,11790917,11790917
CC(C)C(=O)OC(C)(C)c1ccccc1,apricot; fruity; peach; plum; sweet,11830590,11830590
C/C(=C\C=O)CCC1CC1(C)C,lemon,11962784,11962784
CC1[C@H](O)C[C@@]2(C(C)C)C[C@H]12,camphoreous; mint,11967982,11967982
CC/C=C/CCC1CCCC(=O)O1,buttery; floral; jasmine; peach,11969488,11969488
CC(C)=CCCC(C)CC1OCCO1,floral; green; herbal; sweet,11970548,11970548
CC1COC(C)(C(C)O)O1,buttery; fatty; fruity,11971259,11971259
CCCC[C@H](S)CCOC,black currant; fruity; green; tropical,12009861,12009861
CCCCCC(C=O)SC,citrus; green; roasted; savory; sulfurous; tropical,12244492,12244492
CC(C)C(C=O)c1ccccc1,fruity; green,12255414,12255414
CCCCCC(=O)OC(C)CC,fruity,12284668,12284668
CCCCSSSCCCC,garlic; onion,12481804,12481804
CCCCCOC(C)OC,alcoholic; cognac; ethereal; green; vegetable,12613663,12613663
CCCCOC(C)OC,alcoholic; cognac; ethereal; green; vegetable,12651581,12651581
CC1=CC(=O)CO1,bread; buttery; caramellic; nutty; roasted; sweet,12711594,12711594
CCCOC(CC(C)C)OCCC,cocoa; ethereal; fermented; fruity; green; malty,12731072,12731072
CCCCCCCCCC(=O)OC1CC(C)CCC1C(C)C,floral; herbal; mint,12738086,12738086
CCCCCCCCCCc1ccco1,fatty; spicy,12762300,12762300
CCCCCCCCCCC(C(C)=O)C(=O)OCC,floral; fruity; waxy,12809178,12809178
CSCc1cccs1,alliaceous; mushroom; onion; savory; sulfurous,12872111,12872111
CCOC(OC)c1ccccc1,almond; green,12936743,12936743
Cc1ccoc1CS,coffee; roasted; sulfurous,12943526,12943526
C/C=C/C(=O)[C@@H]1[C@@H](C)C=CCC1(C)C,black currant; fruity; rose,12978217,12978217
CC(=O)C(C)Sc1ccoc1C,sweet,12980878,12980878
CCNc1ccccc1C(=O)OC,citrus; grape,13097902,13097902
CCOC(=O)C(CC)COC(C)=O,apple; fruity; pineapple; tropical,13140453,13140453
CCCCCCCCC(O)C(=O)OCC,fruity,13179210,13179210
CCOC(=O)C(S)CC,black currant; fruity; grape; green; sweet; tropical,13182665,13182665
CCC(=O)C(O)c1ccccc1,caramellic; creamy; floral; sweet,13183557,13183557
CCCCCC1OC(=O)C(C)=C1C,green; tea,13192443,13192443
CCOC(=O)CC(C)(OCC)OCC,apple; fresh; fruity,13227122,13227122
CCC/C=C/CC(C)=O,dairy; earthy; fatty; fruity; green; herbal; spicy,13244981,13244981
CCOC(=O)c1ccccc1CO,animal; floral,13250020,13250020
COC(=O)C1OC1c1ccc(C)cc1,berry; fruity; sweet,13327048,13327048
CC(O)C(C)CS,meaty; onion; savory; sulfurous,13353282,13353282
CCCCOC(CC(C)C)OCCCC,cocoa; fermented; fruity; green; herbal; malty,13406641,13406641
CC(=O)C1=CNCCS1,nutty; popcorn; roasted,13447131,13447131
CCC(OC(C)=O)C(=O)OC,apple; fruity; pineapple; tropical,13468584,13468584
CCCCCCC(=O)C(=O)CC,caramellic; fruity; green; hay; tea,13501357,13501357
CCCCC(=O)CCO,cheesy; green; pungent; roasted,13614902,13614902
CCCCCC1OC1C=O,aldehydic; citrus; fatty,13694693,13694693
COC(=S)C(C)C,fruity; sulfurous,13716562,13716562
CCCC/C=C\CC=O,fresh; fruity; green,13774146,13774146
CCCC/C=C\CCCC=O,citrus; fatty; fresh; fruity; green; melon,13940628,13940628
CC[C@@H](C)CCCCCCCCC=O,citrus; fatty; waxy,13965455,13965455
CCC(C)C(=S)OC,cheesy; fruity; ripe; sulfurous; tropical; vegetable,14116469,14116469
CCCCOC(=O)C(C)S,brothy; fruity; meaty; sulfurous; tropical; vegetable,14181799,14181799
CCC(S)C(=O)OC,black currant; fruity; green; sweet; tropical,14181805,14181805
CCOC(=O)C(C)(O)C(=O)CC,buttery; milky; sour; sweet,14249069,14249069
CCCC(=O)C(C)(O)C(=O)OCC,buttery; fruity; sour; sweet,14249070,14249070
CCC(C)CCCCC=O,citrus; fatty; green; orange; sweet,14297102,14297102
C=CC(=C)CC/C=C(\C)C=O,fresh; fruity; green,14400165,14400165
CC(C)=CCCC(C)CC(C)(C)O,citrus; floral; grapefruit,14614417,14614417
CC(C)CC1N=CCS1,green,14701079,14701079
CCCCCCOC(=O)CCC(C)=O,caramellic; fruity; warm; winey,14745448,14745448
C=CCOC(=O)C(C)=O,burnt; caramellic; ethereal; fruity; rum; sweet,14790534,14790534
CCCCCCCCCCC(OC(C)=O)C(=O)OC,buttery; fatty; peach,14952082,14952082
CC(C)(OC=O)c1ccccc1,floral; fruity,15141631,15141631
CC(=O)OCCCCS,alliaceous; cheesy; fruity; hazelnut; pungent,15210716,15210716
COC(=O)CCSCc1ccco1,coffee; earthy; fruity; meaty; nutty; roasted; sulfurous,15225386,15225386
CCOC(=O)C(C)CS,fruity; sulfurous; tropical,15289599,15289599
CCOC(=O)SCc1ccco1,sulfurous,15540144,15540144
O=C(CCc1ccccc1)c1ccc[nH]1,caramellic; vanilla,15662052,15662052
CC(C)CCSSSCCC(C)C,garlic; onion,15667721,15667721
CCCSSCc1ccco1,meaty; roasted; savory,15743318,15743318
CSC/C(C=O)=C/c1ccccc1,cabbage; green; onion; vegetable,16204499,16204499
C=C(C)CCCC(C)CCOC(=O)CC(C)C,floral; fruity; rose,16204529,16204529
c1cnc(CC2CCCCC2)cn1,cocoa; earthy; green; musty; nutty,16204532,16204532
C/C=C/C(=O)OC(C)(C)Cc1ccccc1,fruity; herbal; spicy; warm,16205756,16205756
CCCC(=O)Oc1c(CC)occc1=O,berry; caramellic; fruity,16205802,16205802
CCCCCCCCCCCCCCCCCC(=O)OC1CC(C)CCC1C(C)C,odorless; waxy,16205867,16205867
C=C(C)C1CC=C(C)C(OC(=O)CCC)C1,fruity; herbal; mint,16205868,16205868
CC1(C)CSSSS1,garlic; onion; sulfurous,16664423,16664423
CCCC(=O)CSC,fruity; sulfurous; sweet; vegetable,17822157,17822157
Cc1cccc2c1C(C)C(=O)O2,coconut; coumarinic; hay; sweet,17867063,17867063
CCCOS(C)=S,fresh; garlic,17977981,17977981
CC(=O)OC(O)c1ccccc1,floral; green; phenolic,18363691,18363691
CC1OCCC(C)(C)S1,green; herbal; sulfurous; tropical,18539813,18539813
CC1(C)CCOCS1,fruity; herbal; meaty; spicy; sulfurous; tropical,18539818,18539818
C=CCOC(=O)CCC(C)C,apple; fatty; fruity; pineapple,18696447,18696447
CCC(C)COC(=O)CC(O)C(=O)OCC(C)CC,fatty; fermented; fruity; oily; winey,18718393,18718393
CCC(C)C(=O)OCCCCO,fruity,18728909,18728909
CC(C)CCCCOC(=O)C(C)C,fruity; herbal; oily; winey,18757749,18757749
CCCC(=O)OCCCCO,fruity,19022215,19022215
CCCC(=O)Oc1ccco1,buttery; caramellic; strawberry,19425778,19425778
CCOC(=O)C(CC)CS,fruity; ripe; sweet; tropical,19737259,19737259
CCC(C)C(=O)S,cheesy; fruity; sulfurous,19820742,19820742
CCCC(=O)OC(C)Cc1ccccc1,floral; spicy,19857768,19857768
CCCCC1OC1C=O,citrus; grassy; green,19876973,19876973
CCC(OCC(C)C)OCC(C)C,alcoholic; ethereal; fermented; green,19963983,19963983
CCOC(CC)OCC(C)C,cognac; ethereal; green,19964035,19964035
CCOC(CC)OC,brandy; cognac; ethereal,19964037,19964037
CCCCC(O)S,brothy; catty; citrus; grapefruit; green,19989124,19989124
CCC(C)CCCCCCC=O,citrus; cucumber; fresh; green; rose; sweet,20224800,20224800
CSC(C)CC(=O)C1=C(C)CCCC1(C)C,cocoa; sweet; tea,20332432,20332432
CC1CC(S)C(C)O1,meaty; roasted; sulfurous,20442793,20442793
CCC(C)C(=O)OCc1ccco1,fruity,20560364,20560364
C=CC=CCCCCCC,gasoline; green; herbal; oily,20981461,20981461
CCc1cnc(C(C)=O)cn1,nutty; popcorn,21186827,21186827
CCCCCCCCCCCC(=O)OCCC(C)CCC=C(C)C,floral; odorless; waxy,21263168,21263168
Cc1nc(CC(C)C)cs1,fruity; green; nutty; tropical,21304742,21304742
CCCCSSS,horseradish; onion; radish,21545434,21545434
CSC(C)c1ccco1,coffee; onion,21546135,21546135
CCOC(=S)C(C)CC,cheesy; earthy; fruity; ripe; sulfurous; tropical; vegetable,21660211,21660211
CC(C)CC1SSC(CC(C)C)S1,nutty; roasted,21773712,21773712
CC(C)=C(C)C1CCCCO1,camphoreous; fresh; herbal,21856063,21856063
C=CCCCC1CCCC(=O)O1,buttery; creamy; sweet,21885377,21885377
CCCCC1(OC(C)=O)CCCCC1,floral; fruity; woody,21932488,21932488
CSSc1ccccc1C,meaty; roasted; sulfurous,21940939,21940939
CC(C)=CCC/C(C)=C/C(C)(C)O,earthy; herbal; melon; pine,21972054,21972054
CSC/C(C=O)=C/CC(C)C,herbal; meaty; onion; spicy,21999737,21999737
CCCCOC(CCCC)OCCCC,alcoholic; fermented; green; nutty,22011445,22011445
CCCCCOC(CCCCC)OCCCCC,apple; cognac; green; oily,22011447,22011447
C=CCOC(=O)CC1CCCCC1,fruity; sweet,22034852,22034852
C/C=C/C=C/C(=O)OCCCCCC,fruity; green; tropical; waxy,22034999,22034999
CCCCCc1nccs1,cocoa; earthy; fatty; green; nutty; vegetable,22150015,22150015
CCCC(=O)OCCCCC(C)C,fruity; herbal; oily; winey,22169177,22169177
CCC(O)C(=O)OC1CC(C)CCC1C(C)C,fresh,22182802,22182802
CC(=O)OCCCCC(C)C,fruity; green,22182954,22182954
CCCOC(=O)C(C)S,fruity; meaty; strawberry; tropical,22251515,22251515
CCCCCCOC(=O)C(S)CC,fruity; grapefruit; green; herbal; tropical,22321042,22321042
CCCOS(=O)(=S)CCC,fresh; onion,22472261,22472261
CC(=O)Cc1ccc[nH]1,burnt; earthy; fruity; meaty; roasted,22507249,22507249
CCCCCC(CC)OC=O,floral; fruity; green; pine; waxy,22757845,22757845
CCC1(C)COC(=O)O1,ethereal; milky,22928293,22928293
CSSCC(C)=O,green; onion; sweet,22952976,22952976
CC(C)CCOC(=O)C(C)c1ccccc1,balsamic; fruity; sweet,22973762,22973762
CC(C)C=NCc1ccco1,aldehydic; chocolate; floral; green,23037164,23037164
CC(C)C1CCC(C)(S)CC1=O,citrus,23341028,23341028
CCCCc1sc(C)nc1C,green; nutty; roasted; vegetable,23383487,23383487
CC1CC(C)c2nccnc21,burnt; earthy; nutty; roasted,23572848,23572848
CCCC(=O)CCCC(=O)OCC,fruity,24727453,24727453
Cc1occc1SSSSc1ccoc1C,beefy; meaty,24832089,24832089
C/C=C/C(=O)OC/C=C(/C)CCC=C(C)C,fresh; fruity; rose,36689269,36689269
CC(=O)OCCCCCCSC(C)=O,fruity; sulfurous; tropical,42635449,42635449
C/C=C/C=C/C(=O)OCCC(C)C,fruity; green; tropical; waxy; winey,44443281,44443281
CC/C=C\C/C=C/CCO,apple; banana; cucumber; fatty; green; vegetable,44630408,44630408
CSSCc1ccc(C)o1,alliaceous; coffee; pungent; roasted; sulfurous,45108274,45108274
CC(=O)CCc1nccs1,burnt; nutty; roasted,45121670,45121670
CCCC1OCCC(C)S1,garlic; onion; sweet,46195362,46195362
CCCCCC(=O)OCCCSC,fruity; onion; pineapple; savory; sulfurous; tropical,46779102,46779102
CSCCCOC(=O)CS,alliaceous; brothy; meaty; nutty; onion; radish; savory; sweet,46779104,46779104
CC(C)CC1NC(CC(C)C)SC(CC(C)C)S1,meaty; potato; roasted; savory,46941523,46941523
CNc1ccccc1C(=O)OCCc1ccccc1,citrus; grapefruit; orange,51979789,51979789
CCCCCCCCCC=CC(=O)OCC,fatty; green; melon; pear,53401860,53401860
CCCCC(OCC(C)C)OCC(C)C,alcoholic; fermented; green,53421444,53421444
CCOC(CC)OCCC(C)C,alcoholic; ethereal; fermented; green,53422435,53422435
CCCCCOC(CCC)OCC,alcoholic; cognac; ethereal; fermented; green,53422437,53422437
CCCOC(OCC)C(C)C,alcoholic; cocoa; ethereal; fermented; green; malty,53422438,53422438
CCCCCCOC(C)OCCC(C)C,alcoholic; ethereal; fruity; green,53422473,53422473
CC(=O)c1cnc(C)c(C)n1,aromatic; green; nutty; roasted,53423848,53423848
CCc1cncc(C(C)=O)n1,hazelnut; nutty; popcorn,53423849,53423849
CCCCCCCC=C(C=O)CCCCCC,metallic; orange,53424309,53424309
CC=CC(=O)OCc1ccco1,earthy; mushroom,53424389,53424389
